LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Thu Mar 16 13:55:55 +0800 2023
 4374 atoms
 2916 bonds
 1458 angles
 0 dihedrals
 0 impropers
 6 atom types
 3 bond types
 3 angle types
 0 dihedral types
 0 improper types
 -12.590733 23.499267  xlo xhi
 -12.478819 23.611181  ylo yhi
 -12.399492 23.690508  zlo zhi

 Masses

 1 15.999000 # 1
 2 1.008000 # 2
 3 12.011000 # 3
 4 15.999000 # 4
 5 12.011000 # 5
 6 15.999000 # 6

 Atoms # full

229 2 1 0.000000 -3.806051 -3.806051 3.806051 # 1 
230 2 2 0.000000 -3.199973 -3.310878 3.254958 # 2 
231 2 2 0.000000 -3.354405 -4.632504 3.977005 # 2 
232 2 1 0.000000 -2.320587 -6.015000 4.593174 # 1 
233 2 2 0.000000 -2.038324 -6.063184 5.506541 # 2 
234 2 2 0.000000 -2.892490 -6.773932 4.478371 # 2 
235 2 1 0.000000 -8.223948 -8.223948 3.806051 # 1 
236 2 2 0.000000 -8.774971 -8.825753 3.305615 # 2 
237 2 2 0.000000 -8.063155 -8.677523 4.633486 # 2 
238 2 1 0.000000 -9.709413 -6.015000 4.593174 # 1 
239 2 2 0.000000 -9.143759 -6.770408 4.433095 # 2 
240 2 2 0.000000 -9.151161 -5.256568 4.421802 # 2 
241 2 1 0.000000 -3.806051 -8.223948 8.223948 # 1 
242 2 2 0.000000 -4.652854 -8.020141 8.620961 # 2 
243 2 2 0.000000 -4.025419 -8.616436 7.378925 # 2 
244 2 1 0.000000 -2.320587 -6.015000 7.436825 # 1 
245 2 2 0.000000 -2.883772 -6.771500 7.600416 # 2 
246 2 2 0.000000 -2.881981 -5.257602 7.602404 # 2 
247 2 1 0.000000 -8.223948 -3.806051 8.223948 # 1 
248 2 2 0.000000 -8.833064 -3.314779 8.775184 # 2 
249 2 2 0.000000 -8.668579 -4.637006 8.056466 # 2 
250 2 1 0.000000 -9.709413 -6.015000 7.436825 # 1 
251 2 2 0.000000 -10.504475 -6.025909 7.969732 # 2 
252 2 2 0.000000 -10.025853 -6.023389 6.533483 # 2 
253 2 1 0.000000 -6.015000 -4.593174 2.320587 # 1 
254 2 2 0.000000 -5.262996 -4.471724 2.900218 # 2 
255 2 2 0.000000 -5.966941 -5.511333 2.054304 # 2 
256 2 1 0.000000 -6.015000 -4.593174 9.709413 # 1 
257 2 2 0.000000 -6.063818 -4.005089 10.463074 # 2 
258 2 2 0.000000 -6.774684 -4.361928 9.174962 # 2 
259 2 1 0.000000 -6.015000 -7.436825 2.320587 # 1 
260 2 2 0.000000 -6.085061 -8.010337 1.557431 # 2 
261 2 2 0.000000 -6.781563 -7.650481 2.852531 # 2 
262 2 1 0.000000 -6.015000 -7.436825 9.709413 # 1 
263 2 2 0.000000 -6.003295 -7.968179 10.505502 # 2 
264 2 2 0.000000 -6.047576 -6.533481 10.024278 # 2 
265 2 1 0.000000 -4.593174 -2.320587 6.015000 # 1 
266 2 2 0.000000 -4.475860 -2.894345 5.257853 # 2 
267 2 2 0.000000 -5.508999 -2.046115 5.968504 # 2 
268 2 1 0.000000 -4.593174 -9.709413 6.015000 # 1 
269 2 2 0.000000 -5.506230 -9.994772 5.981382 # 2 
270 2 2 0.000000 -4.492085 -9.138166 5.253626 # 2 
271 2 1 0.000000 -7.436825 -2.320587 6.015000 # 1 
272 2 2 0.000000 -8.021482 -1.565385 6.078862 # 2 
273 2 2 0.000000 -7.654514 -2.857715 6.776799 # 2 
274 2 1 0.000000 -7.436825 -9.709413 6.015000 # 1 
275 2 2 0.000000 -8.019766 -10.464763 6.091537 # 2 
276 2 2 0.000000 -7.637809 -9.172515 6.781536 # 2 
277 2 1 0.000000 -2.208948 -2.208948 9.821052 # 1 
278 2 2 0.000000 -2.050642 -1.382475 9.364858 # 2 
279 2 2 0.000000 -2.765673 -2.709485 9.224601 # 2 
280 2 1 0.000000 -9.821051 -9.821051 9.821052 # 1 
281 2 2 0.000000 -10.642817 -9.362722 9.996742 # 2 
282 2 2 0.000000 -9.324612 -9.219462 9.266190 # 2 
283 2 1 0.000000 -9.821051 -2.208948 2.208949 # 1 
284 2 2 0.000000 -10.643404 -2.666933 2.035116 # 2 
285 2 2 0.000000 -9.320756 -2.813671 2.756897 # 2 
286 2 1 0.000000 -2.208948 -9.821051 2.208949 # 1 
287 2 2 0.000000 -1.364686 -9.425254 1.992621 # 2 
288 2 2 0.000000 -2.597906 -10.035236 1.360970 # 2 
289 2 1 0.000000 -8.223948 -8.223948 8.223948 # 1 
